,YEAR,EIND,TATM,iter,orig_sol,sim_ssp,sim_damages,sim_ecs
10494,2285,1.0515542706271896,1.9768922187,180,Compromise,3,5,4.000000
10495,2290,1.61187013104222,1.9765395642,180,Compromise,3,5,4.000000
10496,2295,1.98124552087552,1.9765240977,180,Compromise,3,5,4.000000
10497,2300,2.0247735592234,1.9787867181,180,Compromise,3,5,4.000000
10498,2015,35.033110808896005,0.85,181,Welfare,2,2,4.000000
10499,2020,37.611531612612,1.3159722089,181,Welfare,2,2,4.000000
10500,2025,32.8123064027731,1.6155129966,181,Welfare,2,2,4.000000
10501,2030,26.246333402352093,1.8421863459,181,Welfare,2,2,4.000000
10502,2035,18.549046478683003,2.0131908755,181,Welfare,2,2,4.000000
10503,2040,11.449440701196703,2.1358190933,181,Welfare,2,2,4.000000
10504,2045,6.431447535307697,2.2133470127,181,Welfare,2,2,4.000000
10505,2050,6.118380263151081,2.2517965805,181,Welfare,2,2,4.000000
10506,2055,5.818677765059623,2.2619731559,181,Welfare,2,2,4.000000
10507,2060,5.3476447252459,2.2648242076,181,Welfare,2,2,4.000000
10508,2065,4.981873651969793,2.2673040948,181,Welfare,2,2,4.000000
10509,2070,4.69830273544489,2.2705977696,181,Welfare,2,2,4.000000
10510,2075,4.3991302504538226,2.2749817087,181,Welfare,2,2,4.000000
10511,2080,4.0363919510974,2.2804580845,181,Welfare,2,2,4.000000
10512,2085,3.60468976166008,2.286673198,181,Welfare,2,2,4.000000
10513,2090,3.0895796529074007,2.2930512005,181,Welfare,2,2,4.000000
10514,2095,2.5037857726920203,2.2989809936,181,Welfare,2,2,4.000000
10515,2100,1.9472760664382198,2.3038322001,181,Welfare,2,2,4.000000
10516,2105,1.3387076213620204,2.3070479831,181,Welfare,2,2,4.000000
10517,2110,0.7126438455592501,2.3084866818,181,Welfare,2,2,4.000000
10518,2115,0.07145887890002989,2.3078540153,181,Welfare,2,2,4.000000
10519,2120,-0.5482437442470001,2.304936528,181,Welfare,2,2,4.000000
10520,2125,-1.1238632079706306,2.2995609154,181,Welfare,2,2,4.000000
10521,2130,-1.6366111440851,2.2917056726,181,Welfare,2,2,4.000000
10522,2135,-1.8925831530763308,2.2814839705,181,Welfare,2,2,4.000000
10523,2140,-2.0654859855934,2.2691212751,181,Welfare,2,2,4.000000
10524,2145,-2.1916432848012,2.2556122246,181,Welfare,2,2,4.000000
10525,2150,-2.2695238300213005,2.241535567,181,Welfare,2,2,4.000000
10526,2155,-2.2492187276796,2.2271794744,181,Welfare,2,2,4.000000
10527,2160,-2.2037697114757298,2.2127443078,181,Welfare,2,2,4.000000
10528,2165,-2.1388280186920405,2.1986032823,181,Welfare,2,2,4.000000
10529,2170,-2.0603186028879,2.1849099885,181,Welfare,2,2,4.000000
10530,2175,-1.9708415504131003,2.1717281841,181,Welfare,2,2,4.000000
10531,2180,-1.8712777033687,2.1590778227,181,Welfare,2,2,4.000000
10532,2185,-1.7616884140046003,2.1469632584,181,Welfare,2,2,4.000000
10533,2190,-1.6422590424702999,2.135388176,181,Welfare,2,2,4.000000
10534,2195,-1.5029888434804004,2.1243622989,181,Welfare,2,2,4.000000
10535,2200,-1.2218151218303002,2.113901747,181,Welfare,2,2,4.000000
10536,2205,-0.93197825116293,2.1040685289,181,Welfare,2,2,4.000000
10537,2210,-0.66833452190086,2.0954285358,181,Welfare,2,2,4.000000
10538,2215,-0.42599006268098005,2.0881751178,181,Welfare,2,2,4.000000
10539,2220,-0.20035198656609995,2.082232443,181,Welfare,2,2,4.000000
10540,2225,0.008130222941350015,2.0774620198,181,Welfare,2,2,4.000000
10541,2230,0.2003173214188599,2.0737335403,181,Welfare,2,2,4.000000
10542,2235,0.38026114000250993,2.0709261178,181,Welfare,2,2,4.000000
10543,2240,0.5516709729139799,2.0689315424,181,Welfare,2,2,4.000000
10544,2245,0.71723190869755,2.0676664226,181,Welfare,2,2,4.000000
10545,2250,0.8821354829965596,2.0670732532,181,Welfare,2,2,4.000000
10546,2255,1.04980056522882,2.0671152745,181,Welfare,2,2,4.000000
10547,2260,1.2251286508223005,2.0677838681,181,Welfare,2,2,4.000000
10548,2265,1.41480259064758,2.0690929979,181,Welfare,2,2,4.000000
10549,2270,1.6297767807048895,2.0710825969,181,Welfare,2,2,4.000000
10550,2275,1.88863516489986,2.0738261785,181,Welfare,2,2,4.000000
10551,2280,2.2287511453073408,2.0774495811,181,Welfare,2,2,4.000000
10552,2285,2.751163025346561,2.0821661894,181,Welfare,2,2,4.000000
10553,2290,3.944618908878102,2.0883608352,181,Welfare,2,2,4.000000
10554,2295,3.9726872564634297,2.0968651823,181,Welfare,2,2,4.000000
10555,2300,3.8039272550329497,2.1105700419,181,Welfare,2,2,4.000000
10556,2015,34.94380344704401,0.85,182,Inequality,4,1,4.000000
10557,2020,36.735460855845,1.3159722089,182,Inequality,4,1,4.000000
10558,2025,31.4646223428617,1.615179449,182,Inequality,4,1,4.000000
10559,2030,24.904146389873297,1.8385841601,182,Inequality,4,1,4.000000
10560,2035,17.242970238917696,2.0038750508,182,Inequality,4,1,4.000000
10561,2040,10.055135010324104,2.1202368447,182,Inequality,4,1,4.000000
10562,2045,4.9365905617912,2.1915726082,182,Inequality,4,1,4.000000
10563,2050,4.8996675034674,2.2235623488,182,Inequality,4,1,4.000000
10564,2055,4.831734322046899,2.2268025602,182,Inequality,4,1,4.000000
10565,2060,4.569378831545813,2.2236234634,182,Inequality,4,1,4.000000
10566,2065,4.441765362220839,2.221261892,182,Inequality,4,1,4.000000
10567,2070,4.261631977926519,2.2208614266,182,Inequality,4,1,4.000000
10568,2075,4.028802415951771,2.2227589932,182,Inequality,4,1,4.000000
10569,2080,3.7406930000740006,2.2264586955,182,Inequality,4,1,4.000000
10570,2085,3.415274952855959,2.231291414,182,Inequality,4,1,4.000000
10571,2090,3.05754980030105,2.2366073042,182,Inequality,4,1,4.000000
10572,2095,2.68073682974222,2.2418914616,182,Inequality,4,1,4.000000
10573,2100,2.30179454270656,2.2467340858,182,Inequality,4,1,4.000000
10574,2105,1.923808549742231,2.2508362781,182,Inequality,4,1,4.000000
10575,2110,1.5633063357788604,2.2540162913,182,Inequality,4,1,4.000000
10576,2115,1.23034775620048,2.2561531758,182,Inequality,4,1,4.000000
10577,2120,0.9312684455780992,2.257214262,182,Inequality,4,1,4.000000
10578,2125,0.6757127327145398,2.2572376826,182,Inequality,4,1,4.000000
10579,2130,0.46430336972261044,2.2563106471,182,Inequality,4,1,4.000000
10580,2135,0.3585346790543697,2.2545738348,182,Inequality,4,1,4.000000
10581,2140,0.29260177878643995,2.25218838,182,Inequality,4,1,4.000000
10582,2145,0.24287869536083007,2.2495553655,182,Inequality,4,1,4.000000
10583,2150,0.20604308422029463,2.2469027222,182,Inequality,4,1,4.000000
10584,2155,0.17915343654911797,2.2443091301,182,Inequality,4,1,4.000000
10585,2160,0.15999763718392018,2.2417959481,182,Inequality,4,1,4.000000
10586,2165,0.14745171454585967,2.2393617149,182,Inequality,4,1,4.000000
10587,2170,0.13971303301219995,2.2369960753,182,Inequality,4,1,4.000000
10588,2175,0.13619499033399984,2.234687586,182,Inequality,4,1,4.000000
10589,2180,0.13984772948810012,2.2324226569,182,Inequality,4,1,4.000000
10590,2185,0.14886219668230022,2.2301890338,182,Inequality,4,1,4.000000
10591,2190,0.1600472360245001,2.2279899124,182,Inequality,4,1,4.000000
10592,2195,0.1732082540163,2.2258294142,182,Inequality,4,1,4.000000
10593,2200,0.20539532325952,2.2237018555,182,Inequality,4,1,4.000000
10594,2205,0.2698986056108398,2.2215997685,182,Inequality,4,1,4.000000
10595,2210,0.32749048583712004,2.2195833314,182,Inequality,4,1,4.000000
10596,2215,0.3803813125016998,2.2177871674,182,Inequality,4,1,4.000000
10597,2220,0.4288583718579001,2.2162161877,182,Inequality,4,1,4.000000
10598,2225,0.47208257682483995,2.2148414792,182,Inequality,4,1,4.000000
10599,2230,0.5099608125655203,2.2136273361,182,Inequality,4,1,4.000000
10600,2235,0.5446676309565299,2.2125357053,182,Inequality,4,1,4.000000
10601,2240,0.5762195649457702,2.2115299929,182,Inequality,4,1,4.000000
10602,2245,0.6055231311096381,2.2105846215,182,Inequality,4,1,4.000000
10603,2250,0.63391604848253,2.2096791072,182,Inequality,4,1,4.000000
10604,2255,0.6624588028004701,2.2087990761,182,Inequality,4,1,4.000000
10605,2260,0.6893005644832001,2.2079379743,182,Inequality,4,1,4.000000
10606,2265,0.7199678703381359,2.2070962464,182,Inequality,4,1,4.000000
10607,2270,0.7524672937553901,2.2062694257,182,Inequality,4,1,4.000000
10608,2275,0.7892423343840601,2.2054731515,182,Inequality,4,1,4.000000
10609,2280,0.83081860719084,2.2047216363,182,Inequality,4,1,4.000000
10610,2285,0.87881196202966,2.204037769,182,Inequality,4,1,4.000000
10611,2290,1.4427938759442502,2.203448899,182,Inequality,4,1,4.000000
10612,2295,1.8507099124343,2.2029896125,182,Inequality,4,1,4.000000
10613,2300,1.9193565486602007,2.2046938654,182,Inequality,4,1,4.000000
10614,2015,35.04326754965099,0.85,183,Compromise,5,3,4.000000
10615,2020,37.763445711626,1.3159722089,183,Compromise,5,3,4.000000
10616,2025,34.622310594675994,1.6155509274,183,Compromise,5,3,4.000000
10617,2030,30.018818759543688,1.8427850039,183,Compromise,5,3,4.000000
10618,2035,22.758055913171205,2.0203564738,183,Compromise,5,3,4.000000
10619,2040,12.408207693029395,2.1580547213,183,Compromise,5,3,4.000000
10620,2045,2.7443095567302,2.2544891076,183,Compromise,5,3,4.000000
10621,2050,3.3679580397682,2.3015143203,183,Compromise,5,3,4.000000
10622,2055,4.05897423967148,2.3004928988,183,Compromise,5,3,4.000000
10623,2060,4.375402453809149,2.2891613408,183,Compromise,5,3,4.000000
10624,2065,4.641561830313662,2.2806054348,183,Compromise,5,3,4.000000
10625,2070,4.80536247239726,2.2771577454,183,Compromise,5,3,4.000000
10626,2075,4.820953242475649,2.2786778097,183,Compromise,5,3,4.000000
10627,2080,4.638851550927001,2.2841837088,183,Compromise,5,3,4.000000
10628,2085,4.241254820807302,2.2924115525,183,Compromise,5,3,4.000000
10629,2090,3.617696970048101,2.301953891,183,Compromise,5,3,4.000000
10630,2095,2.9785585169978,2.3113891992,183,Compromise,5,3,4.000000
10631,2100,2.2397819981350002,2.3193257421,183,Compromise,5,3,4.000000
10632,2105,1.321038056489499,2.325200829,183,Compromise,5,3,4.000000
10633,2110,0.27878347524390046,2.3284400731,183,Compromise,5,3,4.000000
10634,2115,-0.8195105340662001,2.3281726385,183,Compromise,5,3,4.000000
10635,2120,-1.9188027689111,2.3236420091,183,Compromise,5,3,4.000000
10636,2125,-2.9527452169551007,2.3143822484,183,Compromise,5,3,4.000000
10637,2130,-3.8361718248759,2.3002220653,183,Compromise,5,3,4.000000
10638,2135,-4.5848937080409,2.2813225481,183,Compromise,5,3,4.000000
10639,2140,-5.1698874112885,2.2582606841,183,Compromise,5,3,4.000000
10640,2145,-5.5877189791081,2.2316749,183,Compromise,5,3,4.000000
10641,2150,-5.8418657921304,2.2023209358,183,Compromise,5,3,4.000000
10642,2155,-5.953969452746018,2.1710006158,183,Compromise,5,3,4.000000
10643,2160,-5.9298857827056,2.138516192,183,Compromise,5,3,4.000000
10644,2165,-5.7806010368803005,2.1055876249,183,Compromise,5,3,4.000000
10645,2170,-5.519100944584101,2.0728905574,183,Compromise,5,3,4.000000
10646,2175,-5.1625457638133865,2.0410511969,183,Compromise,5,3,4.000000
10647,2180,-4.729777555854499,2.0106367191,183,Compromise,5,3,4.000000
10648,2185,-4.2415165293599,1.9821344332,183,Compromise,5,3,4.000000
10649,2190,-3.7166883249938,1.9559369747,183,Compromise,5,3,4.000000
10650,2195,-3.1725574393924,1.9323288719,183,Compromise,5,3,4.000000
10651,2200,-2.6250462633067904,1.9114890405,183,Compromise,5,3,4.000000
10652,2205,-1.9425042685971698,1.8934983896,183,Compromise,5,3,4.000000
10653,2210,-1.3374837761459004,1.8783478933,183,Compromise,5,3,4.000000
10654,2215,-0.8021544383082999,1.8665571652,183,Compromise,5,3,4.000000
10655,2220,-0.32761462443870026,1.8579293643,183,Compromise,5,3,4.000000
10656,2225,0.0926118890097004,1.8520667287,183,Compromise,5,3,4.000000
10657,2230,0.4654589376199999,1.8485611998,183,Compromise,5,3,4.000000
10658,2235,0.7985653738091998,1.8470461904,183,Compromise,5,3,4.000000
10659,2240,1.09880337828222,1.8472109023,183,Compromise,5,3,4.000000
10660,2245,1.373496560365371,1.8488035718,183,Compromise,5,3,4.000000
10661,2250,1.6316051151628,1.851625777,183,Compromise,5,3,4.000000
10662,2255,1.8768322302073999,1.8555297926,183,Compromise,5,3,4.000000
10663,2260,2.1186222297570096,1.8604225268,183,Compromise,5,3,4.000000
10664,2265,2.3666682640962,1.8662431734,183,Compromise,5,3,4.000000
10665,2270,2.6365178346581097,1.8729787134,183,Compromise,5,3,4.000000
10666,2275,2.9400634488382,1.8806689251,183,Compromise,5,3,4.000000
10667,2280,3.2893288154378006,1.8894307193,183,Compromise,5,3,4.000000
10668,2285,3.6670598293832994,1.8994487342,183,Compromise,5,3,4.000000
10669,2290,7.464832181026399,1.9109705417,183,Compromise,5,3,4.000000
10670,2295,10.425519104604103,1.9241831881,183,Compromise,5,3,4.000000
10671,2300,11.080848083037498,1.9530504677,183,Compromise,5,3,4.000000
10672,2015,35.033110808896005,0.85,184,Temperature,2,4,4.000000
10673,2020,37.611531612612,1.3159722089,184,Temperature,2,4,4.000000
10674,2025,32.7014958174698,1.6155129966,184,Temperature,2,4,4.000000
10675,2030,25.914151751915906,1.8421863459,184,Temperature,2,4,4.000000
10676,2035,17.691824818198505,2.0127979891,184,Temperature,2,4,4.000000
10677,2040,8.634012371635103,2.1341457747,184,Temperature,2,4,4.000000
10678,2045,0.59365469402817,2.2082994105,184,Temperature,2,4,4.000000
10679,2050,0.5146633780100499,2.2358287707,184,Temperature,2,4,4.000000
10680,2055,0.47357012242483004,2.2218433686,184,Temperature,2,4,4.000000
10681,2060,0.048466793110381004,2.1973331585,184,Temperature,2,4,4.000000
10682,2065,-0.4370546363763999,2.172873852,184,Temperature,2,4,4.000000
10683,2070,-0.9851686090828801,2.1499413471,184,Temperature,2,4,4.000000
10684,2075,-1.5538418747918596,2.1281466497,184,Temperature,2,4,4.000000
10685,2080,-1.9592786432493696,2.1066291526,184,Temperature,2,4,4.000000
10686,2085,-2.3548220229410197,2.08466806,184,Temperature,2,4,4.000000
10687,2090,-2.7410163948003996,2.0623916188,184,Temperature,2,4,4.000000
10688,2095,-3.1134234567407595,2.0396807877,184,Temperature,2,4,4.000000
10689,2100,-3.4644828982969607,2.0163597304,184,Temperature,2,4,4.000000
10690,2105,-3.792850829695021,1.992276925,184,Temperature,2,4,4.000000
10691,2110,-4.09307196748082,1.9673395303,184,Temperature,2,4,4.000000
10692,2115,-4.36333688033407,1.941495293,184,Temperature,2,4,4.000000
10693,2120,-4.59885458685146,1.91473921,184,Temperature,2,4,4.000000
10694,2125,-4.786742730868402,1.8870988905,184,Temperature,2,4,4.000000
10695,2130,-4.924050607254167,1.8586402918,184,Temperature,2,4,4.000000
10696,2135,-5.009395135989031,1.8295022983,184,Temperature,2,4,4.000000
10697,2140,-5.043312635517139,1.7998667738,184,Temperature,2,4,4.000000
10698,2145,-5.0294322889240295,1.7699410957,184,Temperature,2,4,4.000000
10699,2150,-4.97336762384057,1.7399441401,184,Temperature,2,4,4.000000
10700,2155,-4.884396546914989,1.7100885766,184,Temperature,2,4,4.000000
10701,2160,-4.770457653755992,1.6805665648,184,Temperature,2,4,4.000000
10702,2165,-4.638280183407721,1.6515293294,184,Temperature,2,4,4.000000
10703,2170,-4.49300434704634,1.6230862057,184,Temperature,2,4,4.000000
10704,2175,-4.343563912797589,1.5953097548,184,Temperature,2,4,4.000000
10705,2180,-4.189534453250831,1.5682443269,184,Temperature,2,4,4.000000
10706,2185,-4.029762494332971,1.5418918141,184,Temperature,2,4,4.000000
10707,2190,-3.864182920977529,1.5162478677,184,Temperature,2,4,4.000000
10708,2195,-3.6920027909810806,1.4913168638,184,Temperature,2,4,4.000000
10709,2200,-3.513014477987139,1.4671109609,184,Temperature,2,4,4.000000
10710,2205,-3.2338630000000115,1.4436520296,184,Temperature,2,4,4.000000
10711,2210,-2.9826402847352593,1.4209688969,184,Temperature,2,4,4.000000
10712,2215,-2.7557239454546205,1.3995185439,184,Temperature,2,4,4.000000
10713,2220,-2.5501557065764207,1.3793132672,184,Temperature,2,4,4.000000
10714,2225,-2.3634461862640004,1.3602309574,184,Temperature,2,4,4.000000
10715,2230,-2.19346191311054,1.3421257787,184,Temperature,2,4,4.000000
10716,2235,-2.0383539071717296,1.3248632074,184,Temperature,2,4,4.000000
10717,2240,-1.8965115184415295,1.3083280376,184,Temperature,2,4,4.000000
10718,2245,-1.76652802712998,1.2924237121,184,Temperature,2,4,4.000000
10719,2250,-1.6471733663951207,1.2770694999,184,Temperature,2,4,4.000000
10720,2255,-1.5338308100239302,1.2621976142,184,Temperature,2,4,4.000000
10721,2260,-1.0708812272736503,1.2477507956,184,Temperature,2,4,4.000000
10722,2265,-0.467282371724749,1.2336969227,184,Temperature,2,4,4.000000
10723,2270,0.15116395429353371,1.2216753404,184,Temperature,2,4,4.000000
10724,2275,0.8117979307772499,1.2128649327,184,Temperature,2,4,4.000000
10725,2280,1.5717039629874798,1.2076565894,184,Temperature,2,4,4.000000
10726,2285,2.59577751821165,1.2062972931,184,Temperature,2,4,4.000000
10727,2290,4.811094428000731,1.2092560145,184,Temperature,2,4,4.000000
10728,2295,4.575283020068801,1.217833103,184,Temperature,2,4,4.000000
10729,2300,4.2984106033366105,1.2378319948,184,Temperature,2,4,4.000000
10730,2015,34.94380344704401,0.85,185,Inequality,4,2,3.000000
10731,2020,36.735460855845,1.2060526777,185,Inequality,4,2,3.000000
10732,2025,31.434098332637795,1.4070320902,185,Inequality,4,2,3.000000
10733,2030,24.8245475231352,1.5569456093,185,Inequality,4,2,3.000000
10734,2035,17.1420981605633,1.6662586764,185,Inequality,4,2,3.000000
10735,2040,10.001587935882101,1.7395666093,185,Inequality,4,2,3.000000
10736,2045,5.002025181228799,1.7782819857,185,Inequality,4,2,3.000000
10737,2050,4.9923265830754,1.7870720489,185,Inequality,4,2,3.000000
10738,2055,4.951889585164401,1.7757596772,185,Inequality,4,2,3.000000
10739,2060,4.725513569348477,1.7647353227,185,Inequality,4,2,3.000000
10740,2065,4.62155903638974,1.7577653536,185,Inequality,4,2,3.000000
10741,2070,4.462098282629591,1.7539474342,185,Inequality,4,2,3.000000
10742,2075,4.245223496985968,1.7527371141,185,Inequality,4,2,3.000000
10743,2080,3.9676032369285408,1.753287911,185,Inequality,4,2,3.000000
10744,2085,3.6465198470650297,1.7548564727,185,Inequality,4,2,3.000000
10745,2090,3.2861154255137497,1.756831988,185,Inequality,4,2,3.000000
10746,2095,2.8994230400495398,1.7587734331,185,Inequality,4,2,3.000000
10747,2100,2.5046339973056,1.7603381144,185,Inequality,4,2,3.000000
10748,2105,2.1044574961937403,1.7612797345,185,Inequality,4,2,3.000000
10749,2110,1.7173561898183405,1.7614559535,185,Inequality,4,2,3.000000
10750,2115,1.3551895675122507,1.7607645672,185,Inequality,4,2,3.000000
10751,2120,1.0259466536336403,1.7591844141,185,Inequality,4,2,3.000000
10752,2125,0.7423099505566898,1.7567571353,185,Inequality,4,2,3.000000
10753,2130,0.5062618766356296,1.7535663048,185,Inequality,4,2,3.000000
10754,2135,0.3989440738600101,1.7497498097,185,Inequality,4,2,3.000000
10755,2140,0.3396744353984902,1.7454617909,185,Inequality,4,2,3.000000
10756,2145,0.2984449673646398,1.7411636769,185,Inequality,4,2,3.000000
10757,2150,0.27087345883273006,1.7370672311,185,Inequality,4,2,3.000000
10758,2155,0.2529674595582075,1.733209314,185,Inequality,4,2,3.000000
10759,2160,0.24167871675351055,1.7295803474,185,Inequality,4,2,3.000000
10760,2165,0.2354100549619998,1.7261576984,185,Inequality,4,2,3.000000
10761,2170,0.23197519044220022,1.722914899,185,Inequality,4,2,3.000000
10762,2175,0.23101756187689998,1.7198270175,185,Inequality,4,2,3.000000
10763,2180,0.2376145274682998,1.7168677179,185,Inequality,4,2,3.000000
10764,2185,0.24990435349188006,1.7140143374,185,Inequality,4,2,3.000000
10765,2190,0.2637926638401699,1.7112688541,185,Inequality,4,2,3.000000
10766,2195,0.2792501332513899,1.7086341435,185,Inequality,4,2,3.000000
10767,2200,0.3231893506979003,1.7060993268,185,Inequality,4,2,3.000000
10768,2205,0.39656374688340035,1.7036527197,185,Inequality,4,2,3.000000
10769,2210,0.46391798979896987,1.7013888783,185,Inequality,4,2,3.000000
10770,2215,0.5283680050877901,1.6994273522,185,Inequality,4,2,3.000000
10771,2220,0.5901943745032999,1.6977512967,185,Inequality,4,2,3.000000
10772,2225,0.6465048325010503,1.6963278159,185,Inequality,4,2,3.000000
10773,2230,0.6974466718979999,1.6951269618,185,Inequality,4,2,3.000000
10774,2235,0.7449079736909899,1.6941124326,185,Inequality,4,2,3.000000
10775,2240,0.7891052194744002,1.6932504901,185,Inequality,4,2,3.000000
10776,2245,0.83092187986201,1.6925179818,185,Inequality,4,2,3.000000
10777,2250,0.8722695121213597,1.6918965803,185,Inequality,4,2,3.000000
10778,2255,0.9138034975934503,1.691373418,185,Inequality,4,2,3.000000
10779,2260,0.9543904652805298,1.6909448203,185,Inequality,4,2,3.000000
10780,2265,1.0002191976081212,1.6906117478,185,Inequality,4,2,3.000000
10781,2270,1.0497147084221496,1.6903715552,185,Inequality,4,2,3.000000
10782,2275,1.1112981098890906,1.6902448934,185,Inequality,4,2,3.000000
10783,2280,1.1883235090451902,1.6902505789,185,Inequality,4,2,3.000000
10784,2285,1.28573374541766,1.6904387974,185,Inequality,4,2,3.000000
10785,2290,1.6712345346823398,1.6908776687,185,Inequality,4,2,3.000000
10786,2295,1.8425905276361902,1.6916554933,185,Inequality,4,2,3.000000
10787,2300,1.8217208885161096,1.6939029968,185,Inequality,4,2,3.000000
10788,2015,35.033110808896005,0.85,186,Welfare,2,1,3.000000
10789,2020,37.611531612612,1.2060526777,186,Welfare,2,1,3.000000
10790,2025,32.84466592013631,1.4073656378,186,Welfare,2,1,3.000000
10791,2030,26.352458751992504,1.5605046616,186,Welfare,2,1,3.000000
10792,2035,18.709703013405,1.6753170564,186,Welfare,2,1,3.000000
10793,2040,11.588894164324401,1.7546902895,186,Welfare,2,1,3.000000
10794,2045,6.475766924721299,1.799499862,186,Welfare,2,1,3.000000
10795,2050,6.180683404759708,1.8143709953,186,Welfare,2,1,3.000000
10796,2055,5.900855322697561,1.8087212713,186,Welfare,2,1,3.000000
10797,2060,5.436078484248419,1.8021525199,186,Welfare,2,1,3.000000
10798,2065,5.079504882012848,1.7984853625,186,Welfare,2,1,3.000000
10799,2070,4.814271258150579,1.7969069118,186,Welfare,2,1,3.000000
10800,2075,4.535433836561309,1.7968811688,186,Welfare,2,1,3.000000
10801,2080,4.191727294222542,1.7981288051,186,Welfare,2,1,3.000000
10802,2085,3.77614236470146,1.8001969013,186,Welfare,2,1,3.000000
10803,2090,3.270868033697239,1.802507293,186,Welfare,2,1,3.000000
10804,2095,2.6864866500471596,1.8045053059,186,Welfare,2,1,3.000000
10805,2100,2.1231150824885097,1.8056324624,186,Welfare,2,1,3.000000
10806,2105,1.5005440165705402,1.8054079176,186,Welfare,2,1,3.000000
10807,2110,0.8542616708580701,1.8037616956,186,Welfare,2,1,3.000000
10808,2115,0.18713683964431,1.8004231624,186,Welfare,2,1,3.000000
10809,2120,-0.46303972565769946,1.7952097271,186,Welfare,2,1,3.000000
10810,2125,-1.0720064776772995,1.7879726634,186,Welfare,2,1,3.000000
10811,2130,-1.6191318294093007,1.7787115374,186,Welfare,2,1,3.000000
10812,2135,-1.9045601755662638,1.767544968,186,Welfare,2,1,3.000000
10813,2140,-2.1041225457840005,1.7546864758,186,Welfare,2,1,3.000000
10814,2145,-2.2540750678546004,1.7411173096,186,Welfare,2,1,3.000000
10815,2150,-2.352254515391901,1.7272922116,186,Welfare,2,1,3.000000
10816,2155,-2.348458162762299,1.7133902936,186,Welfare,2,1,3.000000
10817,2160,-2.315401838719581,1.6995463381,186,Welfare,2,1,3.000000
10818,2165,-2.25881018581267,1.686093591,186,Welfare,2,1,3.000000
10819,2170,-2.1849059655431993,1.6731330382,186,Welfare,2,1,3.000000
10820,2175,-2.0966127260246994,1.6606987895,186,Welfare,2,1,3.000000
10821,2180,-1.9951317114786002,1.6487989315,186,Welfare,2,1,3.000000
10822,2185,-1.8808299801662005,1.6374363433,186,Welfare,2,1,3.000000
10823,2190,-1.7542310851450005,1.6266177447,186,Welfare,2,1,3.000000
10824,2195,-1.6051372180213996,1.6163566719,186,Welfare,2,1,3.000000
10825,2200,-1.3047600613684,1.6066716301,186,Welfare,2,1,3.000000
10826,2205,-0.9783663180075001,1.5976269257,186,Welfare,2,1,3.000000
10827,2210,-0.6809466894081998,1.5898114003,186,Welfare,2,1,3.000000
10828,2215,-0.40693545816336013,1.5834113628,186,Welfare,2,1,3.000000
10829,2220,-0.15112304653200007,1.5782939641,186,Welfare,2,1,3.000000
10830,2225,0.0864281898356001,1.5742927193,186,Welfare,2,1,3.000000
10831,2230,0.30693816067159996,1.5712736263,186,Welfare,2,1,3.000000
10832,2235,0.5151029652484002,1.5691226742,186,Welfare,2,1,3.000000
10833,2240,0.7152514533000002,1.5677432816,186,Welfare,2,1,3.000000
10834,2245,0.9104880136599998,1.5670667139,186,Welfare,2,1,3.000000
10835,2250,1.1071161327416998,1.567050441,186,Welfare,2,1,3.000000
10836,2255,1.3093300901870495,1.5676708746,186,Welfare,2,1,3.000000
10837,2260,1.5231019569511797,1.5689333999,186,Welfare,2,1,3.000000
10838,2265,1.7564300524778997,1.5708648722,186,Welfare,2,1,3.000000
10839,2270,2.02284574311408,1.5735181062,186,Welfare,2,1,3.000000
10840,2275,2.34541487626251,1.5769800381,186,Welfare,2,1,3.000000
10841,2280,2.76966257095504,1.5813942042,186,Welfare,2,1,3.000000
10842,2285,3.4065718146635002,1.5870010242,186,Welfare,2,1,3.000000
10843,2290,5.1933021041287,1.5942308401,186,Welfare,2,1,3.000000
10844,2295,5.595879248703802,1.6039728442,186,Welfare,2,1,3.000000
10845,2300,5.5134874779827,1.6208624987,186,Welfare,2,1,3.000000
10846,2015,34.94380344704401,0.85,187,Inequality,4,3,3.000000
10847,2020,36.735460855845,1.2060526777,187,Inequality,4,3,3.000000
10848,2025,31.48226623381519,1.4070320902,187,Inequality,4,3,3.000000
10849,2030,24.954716684273393,1.5569456093,187,Inequality,4,3,3.000000
10850,2035,17.316222299720298,1.6664299828,187,Inequality,4,3,3.000000
10851,2040,10.123506906476903,1.7402247923,187,Inequality,4,3,3.000000
10852,2045,4.9834339490628,1.7796280302,187,Inequality,4,3,3.000000
10853,2050,4.9705519298147,1.7889429444,187,Inequality,4,3,3.000000
10854,2055,4.9300204650646,1.7776072419,187,Inequality,4,3,3.000000
10855,2060,4.695697036149195,1.7664345314,187,Inequality,4,3,3.000000
10856,2065,4.602213770637491,1.7593111068,187,Inequality,4,3,3.000000
10857,2070,4.455394446010551,1.7553287594,187,Inequality,4,3,3.000000
10858,2075,4.253544919270479,1.7540035627,187,Inequality,4,3,3.000000
10859,2080,3.992252127826899,1.75450505,187,Inequality,4,3,3.000000
10860,2085,3.6887258856528793,1.756096524,187,Inequality,4,3,3.000000
10861,2090,3.3468168021933797,1.7581689005,187,Inequality,4,3,3.000000
10862,2095,2.97884749382291,1.7602826245,187,Inequality,4,3,3.000000
10863,2100,2.6026777461931,1.7620962207,187,Inequality,4,3,3.000000
10864,2105,2.2216662692549103,1.7633625619,187,Inequality,4,3,3.000000
