"t","year","policy","baseline","impacts","cooperation","disnt","prstp","emi_ind","gmt_increase","cum_co2_emi","emi_tot","forcing"
40,2210,"CBA","ssp5","BHM-LRdiff","coop-pop",1.45,0.001,-6.98903993910449,0.600740521886422,-339.048267109384,-8.38642156421098,0.560436420757782
40,2210,"CBA","ssp5","BHM-LRdiff","coop-pop",1.45,0.015,-6.58593519810742,0.794327823001236,-125.551520742125,-7.98331682321391,0.860787075618084
40,2210,"CBA","ssp5","BHM-LRdiff","coop-pop",1.45,0.03,-4.90611633651478,1.35835411987832,553.510563113268,-6.30349796162127,1.73974466344029
40,2210,"CBA","ssp5","BHM-LRdiff","coop-pop",2,0.001,-6.78380502990612,0.647029707738217,-289.78028931785,-8.18118665501261,0.635904769813246
40,2210,"CBA","ssp5","BHM-LRdiff","coop-pop",2,0.015,-6.3162612639024,0.844893351468035,-69.3968407118725,-7.71364288900889,0.944241706846458
40,2210,"CBA","ssp5","BHM-LRdiff","coop-pop",2,0.03,-4.86409002505981,1.33463631427144,521.489170300035,-6.2614716501663,1.70738326167792
40,2210,"CBA","ssp5","BHM-LRdiff","noncoop-pop",NA,0.001,14.2375332024895,4.2682604150951,5845.66003289209,12.840151577383,6.31960294222448
40,2210,"CBA","ssp5","BHM-LRdiff","noncoop-pop",NA,0.015,15.6841930156169,4.92510299995708,7612.56798928515,14.2868113905104,7.28157734847976
40,2210,"CBA","ssp5","BHM-LRdiff","noncoop-pop",NA,0.03,15.6875478217875,5.58522001224209,9675.53064614438,14.290166196681,8.23295316010612
40,2210,"CBA","ssp5","BHM-SR","coop-pop",0,0.001,-8.53764468460878,0.479019306027954,-459.458123791101,-9.93502630971526,0.330597145938739
40,2210,"CBA","ssp5","BHM-SR","coop-pop",0,0.015,-3.04197828580501,1.70548430073192,1039.65484236264,-4.43935991091149,2.26043839717418
40,2210,"CBA","ssp5","BHM-SR","coop-pop",0,0.03,0.938962876327701,3.53091863745893,4166.65022229072,-0.458418748778785,5.06089982053261
40,2210,"CBA","ssp5","BHM-SR","coop-pop",0.5,0.001,-8.60951587334209,0.365423144634134,-578.447972554654,-10.0068974984486,0.158392744560252
40,2210,"CBA","ssp5","BHM-SR","coop-pop",0.5,0.015,-8.34504006992444,0.72825964034659,-187.842785989936,-9.74242169503092,0.709696887846291
40,2210,"CBA","ssp5","BHM-SR","coop-pop",0.5,0.03,-1.97724988785493,2.22639114998234,1794.75908171092,-3.37463151296142,3.07031952422992
40,2210,"CBA","ssp5","BHM-SR","coop-pop",1.45,0.001,-8.61074300026797,0.345788182668829,-598.770896959946,-10.0081246253745,0.128963927639312
40,2210,"CBA","ssp5","BHM-SR","coop-pop",1.45,0.015,-8.49669863281753,0.526585883396478,-408.918956384445,-9.89408025792402,0.403508390148899
40,2210,"CBA","ssp5","BHM-SR","coop-pop",1.45,0.03,-6.62652430048569,1.16577468557247,324.951362503402,-8.02390592559218,1.40198977637487
40,2210,"CBA","ssp5","BHM-SR","coop-pop",2,0.001,-8.60694855143983,0.346727808402573,-597.821567530495,-10.0043301765463,0.13050232868434
40,2210,"CBA","ssp5","BHM-SR","coop-pop",2,0.015,-8.50792255885364,0.504620411262239,-432.45616468806,-9.90530418396013,0.370361688861185
40,2210,"CBA","ssp5","BHM-SR","coop-pop",2,0.03,-7.0577072855649,1.08589107533335,225.206338523352,-8.45508891067139,1.2777216082984
40,2210,"CBA","ssp5","BHM-SR","noncoop-pop",NA,0.001,18.2546610739565,4.92209315047799,7600.89130536443,16.85727944885,7.30356116457973
40,2210,"CBA","ssp5","BHM-SR","noncoop-pop",NA,0.015,19.2039270184393,5.58881552049987,9687.31390607676,17.8065453933328,8.27106279641204
40,2210,"CBA","ssp5","BHM-SR","noncoop-pop",NA,0.03,19.8229582756872,6.13593629548502,11657.1041362522,18.4255766505807,9.06334745927948
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",0,0.001,-4.21360815496674,2.73302559645689,2622.77187918234,-5.61098978007323,3.83217932326597
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",0,0.015,5.83784819206715,4.12345067556686,5492.36850991763,4.44046656696066,6.01553506674526
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",0,0.03,14.5462763904629,4.90338814862523,7566.48492657377,13.1488947653565,7.23369317443494
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",0.5,0.001,-2.96501254953511,1.10843141260514,241.069922777804,-4.3623941746416,1.39915686823907
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",0.5,0.015,-4.73461240075542,1.69402160343073,1005.61173711427,-6.13199402586191,2.24352014120323
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",0.5,0.03,0.0502175707487864,3.19507394789767,3483.77099885523,-1.3471640543577,4.55832791170579
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",1.45,0.001,-8.75385158645091,0.331906164030815,-610.60587002794,-10.1512332115574,0.101087878689944
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",1.45,0.015,-8.26142527901182,0.568604950006691,-362.805839139787,-9.65880690411831,0.470436302682023
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",1.45,0.03,-6.6447388490825,1.30248547502924,493.33882178869,-8.04212047418898,1.61272541615842
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",2,0.001,-8.85257619415208,0.315845646798836,-627.44885804585,-10.2499578192586,0.0758830922701627
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",2,0.015,-8.34861161513764,0.502310819366683,-433.995132890259,-9.74599324024413,0.368800036573433
40,2210,"CBA","ssp5","BHM-SRdiff","coop-pop",2,0.03,-7.32002497066072,1.12364374556983,270.716643380791,-8.71740659576721,1.33183277997704
40,2210,"CBA","ssp5","BHM-SRdiff","noncoop-pop",NA,0.001,23.0144993283486,5.95286898915949,10978.6154268985,21.6171177032421,8.82707714343599
40,2210,"CBA","ssp5","BHM-SRdiff","noncoop-pop",NA,0.015,21.4832115652455,6.2195702848771,11985.2198973111,20.085829940139,9.20255372755854
40,2210,"CBA","ssp5","BHM-SRdiff","noncoop-pop",NA,0.03,22.0238716585601,6.51986317308232,13197.8223069595,20.6264900334536,9.63818650621243
40,2210,"CBA","ssp5","DJO","coop-pop",0,0.001,28.7634952508689,6.70392514531093,14016.2462417689,27.3661136257624,9.9690300452893
40,2210,"CBA","ssp5","DJO","coop-pop",0,0.015,28.7777603692487,6.73541617631337,14159.0162706935,27.3803787441422,10.0180735276317
40,2210,"CBA","ssp5","DJO","coop-pop",0,0.03,28.7212469131915,6.78085647710575,14358.4260029119,27.323865288085,10.0818337228831
40,2210,"CBA","ssp5","DJO","coop-pop",0.5,0.001,-7.86135028382259,0.535627500760493,-403.827526212139,-9.25873190892908,0.436938351481782
40,2210,"CBA","ssp5","DJO","coop-pop",0.5,0.015,-1.20638176447472,2.22339435482698,1782.80026432656,-2.6037633895812,3.09278397028099
40,2210,"CBA","ssp5","DJO","coop-pop",0.5,0.03,6.98609611787323,3.86869664765238,4923.46448177405,5.58871449276674,5.62569981974273
40,2210,"CBA","ssp5","DJO","coop-pop",1.45,0.001,-7.69743255375948,0.513233296312733,-428.933036100076,-9.09481417886596,0.408294978256723
40,2210,"CBA","ssp5","DJO","coop-pop",1.45,0.015,-7.29589692019287,0.6799546921256,-248.986251825318,-8.69327854529936,0.668827709591916
40,2210,"CBA","ssp5","DJO","coop-pop",1.45,0.03,-5.06197880950203,1.25940004502872,432.334701122567,-6.45936043460851,1.58259240772308
40,2210,"CBA","ssp5","DJO","coop-pop",2,0.001,-7.51296004136789,0.535352483432762,-405.719935288309,-8.91034166647438,0.446263189028775
40,2210,"CBA","ssp5","DJO","coop-pop",2,0.015,-7.1173316773153,0.700171802188718,-228.038905568844,-8.51471330242178,0.704781681225161
40,2210,"CBA","ssp5","DJO","coop-pop",2,0.03,-5.58471557614752,1.18716355278634,340.007651564647,-6.98209720125401,1.46941548495641
40,2210,"CBA","ssp5","DJO","noncoop-pop",NA,0.001,29.6767278338648,6.20554193831445,11951.1037274724,28.2793462087583,9.28867327329677
40,2210,"CBA","ssp5","DJO","noncoop-pop",NA,0.015,29.3170010180757,6.37703458843292,12629.2415000329,27.9196193929692,9.5220370611591
40,2210,"CBA","ssp5","DJO","noncoop-pop",NA,0.03,28.9391507395864,6.57155729574398,13430.4926671864,27.5417691144799,9.78616200942726
40,2210,"CBA","ssp5","KAHN","coop-pop",0,0.001,-9.61888129617004,0.501926735631639,-440.236607598453,-11.0162629212765,0.352044251684559
40,2210,"CBA","ssp5","KAHN","coop-pop",0,0.015,-9.46983097144528,0.656825572697416,-272.509021330361,-10.8672125965518,0.58877701142981
40,2210,"CBA","ssp5","KAHN","coop-pop",0,0.03,-8.94990059600128,1.02407846863049,148.594313377185,-10.3472822211078,1.15357562151968
40,2210,"CBA","ssp5","KAHN","coop-pop",0.5,0.001,-9.62821747031184,0.504717815992226,-437.115933430387,-11.0255990954183,0.3558841848465
40,2210,"CBA","ssp5","KAHN","coop-pop",0.5,0.015,-9.47648648043305,0.657800979943972,-271.338828052215,-10.8738681055395,0.590043195785328
40,2210,"CBA","ssp5","KAHN","coop-pop",0.5,0.03,-8.95455560249264,1.02446984623759,149.099823877297,-10.3519372275991,1.15412398661985
40,2210,"CBA","ssp5","KAHN","coop-pop",1.45,0.001,-9.61949837602816,0.517640628295223,-423.213198744664,-11.0168800011346,0.375491289085989
40,2210,"CBA","ssp5","KAHN","coop-pop",1.45,0.015,-9.45623504324788,0.666235483083178,-262.077274240546,-10.8536166683544,0.603432078792859
40,2210,"CBA","ssp5","KAHN","coop-pop",1.45,0.03,-8.96262295365245,1.00926578685378,130.78683722169,-10.3600045787589,1.13168451289272
40,2210,"CBA","ssp5","KAHN","coop-pop",2,0.001,-9.60692384125796,0.526566299672684,-413.662060664773,-11.0043054663645,0.389265925575905
40,2210,"CBA","ssp5","KAHN","coop-pop",2,0.015,-9.43766735375696,0.672859203076877,-254.836830029156,-10.8350489788634,0.61404085777673
40,2210,"CBA","ssp5","KAHN","coop-pop",2,0.03,-8.97354006375959,0.992787808293162,111.054301446842,-10.3709216888661,1.10715432264753
40,2210,"CBA","ssp5","KAHN","noncoop-pop",NA,0.001,12.3216895398408,4.90290904923333,7552.10565069497,10.9243079147343,7.21521561920908
40,2210,"CBA","ssp5","KAHN","noncoop-pop",NA,0.015,13.863181741026,5.16554206142317,8334.64017046756,12.4658001159195,7.60987249360867
40,2210,"CBA","ssp5","KAHN","noncoop-pop",NA,0.03,15.1876931009578,5.40142558769789,9079.10825146661,13.7903114758513,7.96286203016262
41,2215,"BASE","ssp1","OFF","noncoop-pop",NA,0.015,6.25169161677706,3.80923593647115,4751.1575011703,4.84994438642956,5.51984130110006
41,2215,"BASE","ssp2","OFF","noncoop-pop",NA,0.015,30.3754688110937,6.36400288799113,12555.2993622384,28.9737215807462,9.4524474162415
41,2215,"BASE","ssp3","OFF","noncoop-pop",NA,0.015,23.4246044490727,6.07495447692927,11415.1848574316,22.0228572187252,8.99468960311114
41,2215,"BASE","ssp4","OFF","noncoop-pop",NA,0.015,10.9387474165623,4.78291436386603,7195.96183728635,9.53700018621481,7.00067194088356
41,2215,"BASE","ssp5","OFF","noncoop-pop",NA,0.015,50.059495912647,7.45291592166294,17496.5808322649,48.6577486822995,11.0845718153338
41,2215,"BAU","ssp1","BHM-LR",NA,NA,0.015,2.56552865045539,3.57165742183402,4233.47390499053,0,5.14318240577694
41,2215,"BAU","ssp1","BHM-LRdiff",NA,NA,0.015,2.47681124061424,3.52185792098162,4128.53177922721,0,5.06835500610515
41,2215,"BAU","ssp1","BHM-SR",NA,NA,0.015,3.01443285902413,3.66641110107649,4436.64387326222,0,5.28820890674998
41,2215,"BAU","ssp1","BHM-SRdiff",NA,NA,0.015,3.50365496272129,3.69147230400678,4491.25768851546,0,5.3301048798242
41,2215,"BAU","ssp1","DJO",NA,NA,0.015,2.69000848035656,3.55265521446027,4192.50524186165,0,5.11779985098205
41,2215,"BAU","ssp1","KAHN",NA,NA,0.015,3.57808010519451,3.3792216485118,3831.39379783437,0,4.87719645523777
41,2215,"BAU","ssp2","BHM-LR",NA,NA,0.015,8.4761198242184,5.4046525797866,9072.3322748865,0,7.900781784175
41,2215,"BAU","ssp2","BHM-LRdiff",NA,NA,0.015,7.3342585142028,5.20026101545886,8430.4805617197,0,7.58516742591033
41,2215,"BAU","ssp2","BHM-SR",NA,NA,0.015,9.96591565420009,5.5707187492222,9619.85144858566,0,8.15680019818544
41,2215,"BAU","ssp2","BHM-SRdiff",NA,NA,0.015,12.0649624410126,5.66345510564899,9935.109943339,0,8.30853423999668
41,2215,"BAU","ssp2","DJO",NA,NA,0.015,8.67893000658676,5.28647441596519,8695.27324361244,0,7.72738151717498
41,2215,"BAU","ssp2","KAHN",NA,NA,0.015,12.382009163425,5.05284236767799,7978.44572564757,0,7.42118179821503
41,2215,"BAU","ssp3","BHM-LR",NA,NA,0.015,6.82690338530384,5.19688431189898,8412.64343501934,0,7.5841708278513
41,2215,"BAU","ssp3","BHM-LRdiff",NA,NA,0.015,5.16767254366127,4.94805575455924,7669.38390664468,0,7.19912698583396
41,2215,"BAU","ssp3","BHM-SR",NA,NA,0.015,8.88189360411771,5.44859629502773,9209.95561746894,0,7.97421469938668
41,2215,"BAU","ssp3","BHM-SRdiff",NA,NA,0.015,10.1918148263361,5.57531662298811,9630.17357913617,0,8.17148054098834
41,2215,"BAU","ssp3","DJO",NA,NA,0.015,6.34731556087171,5.06638781896199,8016.84824113737,0,7.38615727680071
41,2215,"BAU","ssp3","KAHN",NA,NA,0.015,9.71142953386172,4.84296314940864,7362.59128348405,0,7.09442143853594
41,2215,"BAU","ssp4","BHM-LR",NA,NA,0.015,3.89435322721169,4.28702893267769,5884.46058719245,0,6.2122585047038
41,2215,"BAU","ssp4","BHM-LRdiff",NA,NA,0.015,3.62616545294354,4.21798021522355,5713.61196608684,0,6.10691447367573
41,2215,"BAU","ssp4","BHM-SR",NA,NA,0.015,5.49457559003783,4.46283902230838,6332.3846944485,0,6.48771877065739
41,2215,"BAU","ssp4","BHM-SRdiff",NA,NA,0.015,6.06921518964611,4.50730251453208,6448.5528724789,0,6.55870682243017
41,2215,"BAU","ssp4","DJO",NA,NA,0.015,5.02510984041511,4.30338240043475,5924.02038743921,0,6.248990258759
41,2215,"BAU","ssp4","KAHN",NA,NA,0.015,5.3343160238317,4.01953099543222,5232.45284277528,0,5.83945541641297
41,2215,"BAU","ssp5","BHM-LR",NA,NA,0.015,11.0639359213723,6.61729375219764,13587.3830804406,0,9.67923093924237
41,2215,"BAU","ssp5","BHM-LRdiff",NA,NA,0.015,12.5391772451236,6.61276039655394,13568.2259868452,0,9.68208991871671
41,2215,"BAU","ssp5","BHM-SR",NA,NA,0.015,19.957162540457,7.06703275736399,15605.1122828616,0,10.3973344290018
41,2215,"BAU","ssp5","BHM-SRdiff",NA,NA,0.015,27.1833801565583,7.25099533492942,16496.1223939668,0,10.7059340595927
41,2215,"BAU","ssp5","DJO",NA,NA,0.015,25.5790609161114,7.05068124231309,15528.9070299808,0,10.4097295220909
41,2215,"BAU","ssp5","KAHN",NA,NA,0.015,16.4218171455549,6.05501622707889,11336.0152672749,0,8.89402633117442
41,2215,"CBA","ssp1","BHM-LR","coop-pop",0,0.001,-0.871380732504055,1.29567658418648,450.269624499119,-2.27312796285156,1.75433483401514
41,2215,"CBA","ssp1","BHM-LR","coop-pop",0,0.015,-0.862148409355452,1.35607812350662,527.905441807068,-2.26389563970296,1.84185746923832
41,2215,"CBA","ssp1","BHM-LR","coop-pop",0,0.03,-0.44510149387714,1.63010780943686,894.797184436309,-1.84684872422465,2.24509292506351
41,2215,"CBA","ssp1","BHM-LR","coop-pop",0.5,0.001,-0.871354630032023,1.29590606314284,450.561265339064,-2.27310186037953,1.75466296010672
41,2215,"CBA","ssp1","BHM-LR","coop-pop",0.5,0.015,-0.860850729447168,1.3582919454118,530.778776209946,-2.26259795979467,1.84507257809733
41,2215,"CBA","ssp1","BHM-LR","coop-pop",0.5,0.03,-0.450708404737702,1.6298581595769,894.227600888383,-1.85245563508521,2.24502739766004
41,2215,"CBA","ssp1","BHM-LR","coop-pop",1.45,0.001,-0.864052734084447,1.29797307727745,453.206445829295,-2.26579996443195,1.7576998304199
41,2215,"CBA","ssp1","BHM-LR","coop-pop",1.45,0.015,-0.835258500834628,1.37107911311167,547.377749891163,-2.23700573118213,1.86410842382049
41,2215,"CBA","ssp1","BHM-LR","coop-pop",1.45,0.03,-0.502389486698321,1.60984526855733,866.004774389117,-1.90413671704583,2.21667724570569
41,2215,"CBA","ssp1","BHM-LR","coop-pop",2,0.001,-0.849031351801442,1.30225369655877,458.685708819432,-2.25077858214895,1.76419272746307
41,2215,"CBA","ssp1","BHM-LR","coop-pop",2,0.015,-0.819525904282365,1.37968968660372,558.498003060138,-2.22127313462987,1.87714773546501
41,2215,"CBA","ssp1","BHM-LR","coop-pop",2,0.03,-0.489820697488101,1.5976114809571,849.064676180499,-1.89156792783561,2.19992413604814
41,2215,"CBA","ssp1","BHM-LR","noncoop-pop",NA,0.001,1.58107751885979,2.35153990260755,1966.31432681008,0.179330288512282,3.33833879313048
41,2215,"CBA","ssp1","BHM-LR","noncoop-pop",NA,0.015,1.95306182944507,2.74968960228675,2639.04600530562,0.551314599097567,3.92231279359084
41,2215,"CBA","ssp1","BHM-LR","noncoop-pop",NA,0.03,2.19098315540172,3.03664201803056,3162.78031228119,0.789235925054218,4.34289639052038
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",0,0.001,-0.818129882168066,1.31231708073122,471.279705118602,-2.21987711251557,1.78017581137177
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",0,0.015,-0.794914364863818,1.378495102272,556.762401119871,-2.19666159521132,1.87626831243755
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",0,0.03,0.204192877732717,1.71906972655117,1016.45136029453,-1.19755435261479,2.38974320558651
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",0.5,0.001,-0.796274997492096,1.30907301311217,467.148859717614,-2.1980222278396,1.77577645217045
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",0.5,0.015,-0.721007104550814,1.37579659420227,553.333618199631,-2.12275433489832,1.87364998726139
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",0.5,0.03,-0.0375350476368745,1.66766624348342,944.948055056813,-1.43928227798438,2.31071217880594
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",1.45,0.001,-0.722136594404634,1.31807753702228,478.532054234851,-2.12388382475214,1.7905653264025
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",1.45,0.015,-0.636089626363765,1.38940165901236,570.68569341233,-2.03783685671127,1.89602968049769
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",1.45,0.03,-0.386424407191371,1.59194123024145,840.393313860468,-1.78817163753888,2.1957172268273
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",2,0.001,-0.704756235880913,1.32734665693978,490.272267678797,-2.10650346622842,1.80479719463774
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",2,0.015,-0.625168350007281,1.39526146822503,578.161416643823,-2.02691558035479,1.90523251130465
41,2215,"CBA","ssp1","BHM-LRdiff","coop-pop",2,0.03,-0.464093111672781,1.57016368791234,810.611674687968,-1.86584034202029,2.16318968254356
41,2215,"CBA","ssp1","BHM-LRdiff","noncoop-pop",NA,0.001,1.67196626501578,2.26652000602871,1829.40393826216,0.270219034668272,3.21866452887758
41,2215,"CBA","ssp1","BHM-LRdiff","noncoop-pop",NA,0.015,1.98169314228724,2.61695051310096,2407.1223109092,0.579945911939733,3.73148090440728
41,2215,"CBA","ssp1","BHM-LRdiff","noncoop-pop",NA,0.03,2.1835096368523,2.95706515914481,3013.39338230852,0.781762406504792,4.22653818386109
41,2215,"CBA","ssp1","BHM-SR","coop-pop",0,0.001,-0.921365485097188,1.32326739418022,485.875820798191,-2.32311271544469,1.792572909467
41,2215,"CBA","ssp1","BHM-SR","coop-pop",0,0.015,-0.441436565844813,1.52042012924705,745.859905378705,-1.84318379619232,2.08523878812097
41,2215,"CBA","ssp1","BHM-SR","coop-pop",0,0.03,0.806915010263988,2.06950177829876,1526.40410655099,-0.594832220083517,2.91207404681218
41,2215,"CBA","ssp1","BHM-SR","coop-pop",0.5,0.001,-0.925147356933889,1.29516888293823,449.890850082992,-2.32689458728139,1.75185680598131
41,2215,"CBA","ssp1","BHM-SR","coop-pop",0.5,0.015,-0.806370384166065,1.39516703804288,579.244676547618,-2.20811761451357,1.89767706656041
41,2215,"CBA","ssp1","BHM-SR","coop-pop",0.5,0.03,-0.0431142849489408,1.76327518191766,1079.12866733502,-1.44486151529645,2.44841945817644
41,2215,"CBA","ssp1","BHM-SR","coop-pop",1.45,0.001,-0.925516178947782,1.28841541049271,441.276552739476,-2.32726340929529,1.74209586287792
41,2215,"CBA","ssp1","BHM-SR","coop-pop",1.45,0.015,-0.836562570511983,1.35248111869003,523.738790053316,-2.23830980085949,1.83606608227241
41,2215,"CBA","ssp1","BHM-SR","coop-pop",1.45,0.03,-0.36689035607606,1.57657229461843,820.820042230056,-1.76863758642357,2.17052758474503
41,2215,"CBA","ssp1","BHM-SR","coop-pop",2,0.001,-0.90408194642393,1.28799076299517,440.774911961324,-2.30582917677143,1.74157246221311
41,2215,"CBA","ssp1","BHM-SR","coop-pop",2,0.015,-0.812118451402391,1.34906647833956,519.291557878955,-2.2138656817499,1.83163210539057
41,2215,"CBA","ssp1","BHM-SR","coop-pop",2,0.03,-0.425867444034685,1.55212182217011,787.767370368356,-1.82761467438219,2.13404036213496
41,2215,"CBA","ssp1","BHM-SR","noncoop-pop",NA,0.001,2.22850609802449,2.66853642648475,2495.24377514277,0.826758867676984,3.81130692434197
41,2215,"CBA","ssp1","BHM-SR","noncoop-pop",NA,0.015,2.44390839146027,2.97737418464294,3050.10394339501,1.04216116111276,4.26129261937914
41,2215,"CBA","ssp1","BHM-SR","noncoop-pop",NA,0.03,2.61264146615098,3.21866352795195,3511.50298782876,1.21089423580347,4.61378734980664
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",0,0.001,-0.137108585267185,1.598335638209,847.163398737703,-1.53885581561469,2.21478157315684
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",0,0.015,0.358566706199695,1.99714279125555,1414.50571935713,-1.04318052414781,2.80938510685966
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",0,0.03,1.39307804689238,2.46094700179377,2142.9167636039,-0.00866918345512953,3.50315835947771
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",0.5,0.001,-0.785519445195022,1.31883036992706,480.712959746443,-2.18726667554253,1.78722970663904
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",0.5,0.015,-0.393126088050488,1.50087278237802,718.241767714704,-1.79487331839799,2.06114752288925
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",0.5,0.03,0.162446354096379,1.90611172095844,1283.16391278796,-1.23930087625113,2.66453167247469
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",1.45,0.001,-0.883785159596347,1.28837308946014,441.46647488477,-2.28553238994385,1.74229236793042
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",1.45,0.015,-0.799894370659795,1.35944063584576,532.564355704181,-2.2016416010073,1.84711945951198
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",1.45,0.03,-0.408064587755633,1.59266597014689,842.098043832952,-1.80981181810314,2.19498736994431
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",2,0.001,-0.862884714012285,1.28550888974859,437.782233454477,-2.26463194435979,1.73858148783534
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",2,0.015,-0.792126959162686,1.34791307478698,517.549332520411,-2.19387418951019,1.83072617002205
41,2215,"CBA","ssp1","BHM-SRdiff","coop-pop",2,0.03,-0.619257329632841,1.54570655320713,778.58602724972,-2.02100455998035,2.12253413841389
41,2215,"CBA","ssp1","BHM-SRdiff","noncoop-pop",NA,0.001,3.18391921804332,3.07477210738339,3231.83304988758,1.78217198769582,4.41531464391275
41,2215,"CBA","ssp1","BHM-SRdiff","noncoop-pop",NA,0.015,3.29006302656101,3.22208832228391,3516.88127933743,1.88831579621351,4.62992647988788
41,2215,"CBA","ssp1","BHM-SRdiff","noncoop-pop",NA,0.03,3.38163997755304,3.36582751391505,3804.42408054403,1.97989274720553,4.83934614995626
41,2215,"CBA","ssp1","DJO","coop-pop",0,0.001,0.906901598418396,2.18037962272842,1694.81077887791,-0.494845631929109,3.08865204375704
41,2215,"CBA","ssp1","DJO","coop-pop",0,0.015,1.63030588078395,2.57671817244489,2338.3073028055,0.228558650436449,3.68416109463282
41,2215,"CBA","ssp1","DJO","coop-pop",0,0.03,1.18578806349371,2.75036791486474,2640.44531477754,-0.215959166853795,3.93056755245189
41,2215,"CBA","ssp1","DJO","coop-pop",0.5,0.001,-0.668359094722603,1.31820409511739,479.199993264428,-2.07010632507011,1.79013584840848
41,2215,"CBA","ssp1","DJO","coop-pop",0.5,0.015,-0.133992788508915,1.45029071279595,651.321523564015,-1.53574001885642,1.99186659252345
41,2215,"CBA","ssp1","DJO","coop-pop",0.5,0.03,0.421090029401248,1.86023182477254,1216.04766015502,-0.980657200946257,2.60303533254997
41,2215,"CBA","ssp1","DJO","coop-pop",1.45,0.001,-0.694761805657321,1.31034492863033,468.898547279371,-2.09650903600483,1.77934165388577
41,2215,"CBA","ssp1","DJO","coop-pop",1.45,0.015,-0.583520304778966,1.36707132054393,541.940573447955,-1.98526753512647,1.86380216156471
41,2215,"CBA","ssp1","DJO","coop-pop",1.45,0.03,-0.147408278071355,1.54945435320284,783.183661825407,-1.54915550841886,2.13741299371508
41,2215,"CBA","ssp1","DJO","coop-pop",2,0.001,-0.665626850194896,1.31844321127429,479.171026135456,-2.0673740805424,1.79196576042525
41,2215,"CBA","ssp1","DJO","coop-pop",2,0.015,-0.571062330513956,1.37380595082493,550.448348068317,-1.97280956086146,1.87428942478926
41,2215,"CBA","ssp1","DJO","coop-pop",2,0.03,-0.282217767638511,1.53107425607567,758.10635028366,-1.68396499798602,2.10869968657569
41,2215,"CBA","ssp1","DJO","noncoop-pop",NA,0.001,2.68481022564035,2.60949787001883,2391.86734407779,1.28306299529285,3.73864731556267
41,2215,"CBA","ssp1","DJO","noncoop-pop",NA,0.015,2.75585671203063,2.83758022959714,2793.02486734705,1.35410948168313,4.06913166734913
41,2215,"CBA","ssp1","DJO","noncoop-pop",NA,0.03,2.78158316725436,3.07034277540833,3224.37854862956,1.37983593690685,4.40545384631249
41,2215,"CBA","ssp1","KAHN","coop-pop",0,0.001,-1.04563122352907,1.32455608673383,487.425807566186,-2.44737845387658,1.7929778290881
41,2215,"CBA","ssp1","KAHN","coop-pop",0,0.015,-1.03922092968958,1.3874261961248,568.791315488335,-2.44096816003708,1.88409151025762
41,2215,"CBA","ssp1","KAHN","coop-pop",0,0.03,-1.01964317053208,1.51684259966843,740.002252099255,-2.42139040087959,2.07220278126084
41,2215,"CBA","ssp1","KAHN","coop-pop",0.5,0.001,-1.04656766991842,1.32676070288583,490.277239561642,-2.44831490026592,1.79611535102247
41,2215,"CBA","ssp1","KAHN","coop-pop",0.5,0.015,-1.04019226486958,1.38856520780881,570.294177820324,-2.44193949521708,1.88571241307152
41,2215,"CBA","ssp1","KAHN","coop-pop",0.5,0.03,-1.02016921516744,1.51890218400415,742.783423081253,-2.42191644551495,2.07521219442956
41,2215,"CBA","ssp1","KAHN","coop-pop",1.45,0.001,-1.04654799352377,1.33277609770916,498.038344603386,-2.44829522387128,1.8048244241361
